,imgs,masks
209,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/imgs\TRAIN026_8.png,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/fluids\TRAIN026_8.png
210,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/imgs\TRAIN033_17.png,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/fluids\TRAIN033_17.png
211,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/imgs\TRAIN036_39.png,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/fluids\TRAIN036_39.png
212,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/imgs\TRAIN047_28.png,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/fluids\TRAIN047_28.png
213,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/imgs\TRAIN031_23.png,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/fluids\TRAIN031_23.png
214,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/imgs\TRAIN045_1.png,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/fluids\TRAIN045_1.png
215,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/imgs\TRAIN040_4.png,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/fluids\TRAIN040_4.png
216,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/imgs\TRAIN042_6.png,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/fluids\TRAIN042_6.png
217,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/imgs\TRAIN043_17.png,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/fluids\TRAIN043_17.png
218,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/imgs\TRAIN036_31.png,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/fluids\TRAIN036_31.png
219,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/imgs\TRAIN038_44.png,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/fluids\TRAIN038_44.png
220,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/imgs\TRAIN041_14.png,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/fluids\TRAIN041_14.png
221,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/imgs\TRAIN046_43.png,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/fluids\TRAIN046_43.png
222,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/imgs\TRAIN041_4.png,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/fluids\TRAIN041_4.png
223,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/imgs\TRAIN036_19.png,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/fluids\TRAIN036_19.png
224,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/imgs\TRAIN039_14.png,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/fluids\TRAIN039_14.png
225,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/imgs\TRAIN040_2.png,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/fluids\TRAIN040_2.png
226,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/imgs\TRAIN044_24.png,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/fluids\TRAIN044_24.png
227,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/imgs\TRAIN042_40.png,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/fluids\TRAIN042_40.png
228,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/imgs\TRAIN045_22.png,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/fluids\TRAIN045_22.png
229,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/imgs\TRAIN043_24.png,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/fluids\TRAIN043_24.png
230,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/imgs\TRAIN047_46.png,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/fluids\TRAIN047_46.png
231,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/imgs\TRAIN045_11.png,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/fluids\TRAIN045_11.png
232,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/imgs\TRAIN034_10.png,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/fluids\TRAIN034_10.png
233,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/imgs\TRAIN039_30.png,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/fluids\TRAIN039_30.png
234,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/imgs\TRAIN031_14.png,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/fluids\TRAIN031_14.png
235,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/imgs\TRAIN033_46.png,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/fluids\TRAIN033_46.png
236,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/imgs\TRAIN047_36.png,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/fluids\TRAIN047_36.png
237,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/imgs\TRAIN034_22.png,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/fluids\TRAIN034_22.png
238,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/imgs\TRAIN045_38.png,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/fluids\TRAIN045_38.png
239,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/imgs\TRAIN036_25.png,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/fluids\TRAIN036_25.png
240,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/imgs\TRAIN044_25.png,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/fluids\TRAIN044_25.png
241,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/imgs\TRAIN034_8.png,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/fluids\TRAIN034_8.png
242,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/imgs\TRAIN044_46.png,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/fluids\TRAIN044_46.png
243,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/imgs\TRAIN048_21.png,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/fluids\TRAIN048_21.png
244,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/imgs\TRAIN041_5.png,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/fluids\TRAIN041_5.png
245,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/imgs\TRAIN048_19.png,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/fluids\TRAIN048_19.png
246,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/imgs\TRAIN042_20.png,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/fluids\TRAIN042_20.png
247,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/imgs\TRAIN034_9.png,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/fluids\TRAIN034_9.png
248,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/imgs\TRAIN048_10.png,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/fluids\TRAIN048_10.png
249,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/imgs\TRAIN040_8.png,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/fluids\TRAIN040_8.png
250,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/imgs\TRAIN047_47.png,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/fluids\TRAIN047_47.png
251,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/imgs\TRAIN036_3.png,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/fluids\TRAIN036_3.png
252,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/imgs\TRAIN047_18.png,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/fluids\TRAIN047_18.png
253,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/imgs\TRAIN040_29.png,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/fluids\TRAIN040_29.png
254,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/imgs\TRAIN046_37.png,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/fluids\TRAIN046_37.png
255,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/imgs\TRAIN038_18.png,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/fluids\TRAIN038_18.png
256,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/imgs\TRAIN028_20.png,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/fluids\TRAIN028_20.png
257,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/imgs\TRAIN026_44.png,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/fluids\TRAIN026_44.png
258,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/imgs\TRAIN028_8.png,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/fluids\TRAIN028_8.png
259,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/imgs\TRAIN038_39.png,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/fluids\TRAIN038_39.png
260,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/imgs\TRAIN041_22.png,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/fluids\TRAIN041_22.png
261,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/imgs\TRAIN028_5.png,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/fluids\TRAIN028_5.png
262,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/imgs\TRAIN044_39.png,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/fluids\TRAIN044_39.png
263,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/imgs\TRAIN045_37.png,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/fluids\TRAIN045_37.png
264,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/imgs\TRAIN031_44.png,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/fluids\TRAIN031_44.png
265,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/imgs\TRAIN033_3.png,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/fluids\TRAIN033_3.png
266,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/imgs\TRAIN045_33.png,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/fluids\TRAIN045_33.png
267,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/imgs\TRAIN031_34.png,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/fluids\TRAIN031_34.png
268,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/imgs\TRAIN038_19.png,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/fluids\TRAIN038_19.png
269,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/imgs\TRAIN033_10.png,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/fluids\TRAIN033_10.png
270,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/imgs\TRAIN028_41.png,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/fluids\TRAIN028_41.png
271,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/imgs\TRAIN039_19.png,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/fluids\TRAIN039_19.png
272,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/imgs\TRAIN043_8.png,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/fluids\TRAIN043_8.png
273,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/imgs\TRAIN047_45.png,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/fluids\TRAIN047_45.png
274,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/imgs\TRAIN047_9.png,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/fluids\TRAIN047_9.png
275,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/imgs\TRAIN028_4.png,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/fluids\TRAIN028_4.png
276,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/imgs\TRAIN047_13.png,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/fluids\TRAIN047_13.png
277,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/imgs\TRAIN039_44.png,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/fluids\TRAIN039_44.png
278,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/imgs\TRAIN031_1.png,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/fluids\TRAIN031_1.png
279,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/imgs\TRAIN048_5.png,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/fluids\TRAIN048_5.png
280,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/imgs\TRAIN047_32.png,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/fluids\TRAIN047_32.png
281,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/imgs\TRAIN040_10.png,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/fluids\TRAIN040_10.png
282,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/imgs\TRAIN044_5.png,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/fluids\TRAIN044_5.png
283,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/imgs\TRAIN043_44.png,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/fluids\TRAIN043_44.png
284,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/imgs\TRAIN038_29.png,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/fluids\TRAIN038_29.png
285,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/imgs\TRAIN028_0.png,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/fluids\TRAIN028_0.png
286,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/imgs\TRAIN033_32.png,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/fluids\TRAIN033_32.png
287,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/imgs\TRAIN046_39.png,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/fluids\TRAIN046_39.png
288,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/imgs\TRAIN028_31.png,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/fluids\TRAIN028_31.png
289,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/imgs\TRAIN028_19.png,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/fluids\TRAIN028_19.png
290,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/imgs\TRAIN048_40.png,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/fluids\TRAIN048_40.png
291,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/imgs\TRAIN039_32.png,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/fluids\TRAIN039_32.png
292,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/imgs\TRAIN038_21.png,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/fluids\TRAIN038_21.png
293,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/imgs\TRAIN048_13.png,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/fluids\TRAIN048_13.png
294,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/imgs\TRAIN042_37.png,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/fluids\TRAIN042_37.png
295,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/imgs\TRAIN032_16.png,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/fluids\TRAIN032_16.png
296,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/imgs\TRAIN032_40.png,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/fluids\TRAIN032_40.png
297,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/imgs\TRAIN036_20.png,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/fluids\TRAIN036_20.png
298,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/imgs\TRAIN041_38.png,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/fluids\TRAIN041_38.png
299,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/imgs\TRAIN047_12.png,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/fluids\TRAIN047_12.png
300,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/imgs\TRAIN026_17.png,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/fluids\TRAIN026_17.png
301,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/imgs\TRAIN047_44.png,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/fluids\TRAIN047_44.png
302,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/imgs\TRAIN036_43.png,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/fluids\TRAIN036_43.png
303,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/imgs\TRAIN034_13.png,C:/Users/Luca/Desktop/BME/Thesis/RETOUCH/img_dataset2/RETOUCH-TrainingSet-Spectralis/fluids\TRAIN034_13.png
